# Consumption of commodities produced within-region
region,supplysector,subsector,technology,year,calOutputValue,share.weight.year,subs.share.weight,tech.share.weight
China,regional oilcrop,domestic oilcrop,domestic oilcrop,2015,44.1389841,2015,1,1
EU-12,regional oilcrop,domestic oilcrop,domestic oilcrop,2015,5.8561676,2015,1,1
EU-15,regional oilcrop,domestic oilcrop,domestic oilcrop,2015,24.9516342,2015,1,1
Europe_Eastern,regional oilcrop,domestic oilcrop,domestic oilcrop,2015,7.2736807,2015,1,1
Europe_Non_EU,regional oilcrop,domestic oilcrop,domestic oilcrop,2015,3.735074,2015,1,1
European Free Trade Association,regional oilcrop,domestic oilcrop,domestic oilcrop,2015,0.1068197,2015,1,1
India,regional oilcrop,domestic oilcrop,domestic oilcrop,2015,18.1937737,2015,1,1
Indonesia,regional oilcrop,domestic oilcrop,domestic oilcrop,2015,1.7644737,2015,1,1
Japan,regional oilcrop,domestic oilcrop,domestic oilcrop,2015,0.11615630000000002,2015,1,1
Mexico,regional oilcrop,domestic oilcrop,domestic oilcrop,2015,0.49228379999999994,2015,1,1
Middle East,regional oilcrop,domestic oilcrop,domestic oilcrop,2015,1.3576485,2015,1,1
Pakistan,regional oilcrop,domestic oilcrop,domestic oilcrop,2015,0.44256229999999996,2015,1,1
Russia,regional oilcrop,domestic oilcrop,domestic oilcrop,2015,7.3328843,2015,1,1
South Africa,regional oilcrop,domestic oilcrop,domestic oilcrop,2015,1.5199861,2015,1,1
South America_Northern,regional oilcrop,domestic oilcrop,domestic oilcrop,2015,0.10190450000000001,2015,1,1
South America_Southern,regional oilcrop,domestic oilcrop,domestic oilcrop,2015,8.7447542,2015,1,1
South Asia,regional oilcrop,domestic oilcrop,domestic oilcrop,2015,0.8876105,2015,1,1
South Korea,regional oilcrop,domestic oilcrop,domestic oilcrop,2015,0.023622000000000004,2015,1,1
Southeast Asia,regional oilcrop,domestic oilcrop,domestic oilcrop,2015,1.2551849000000002,2015,1,1
Taiwan,regional oilcrop,domestic oilcrop,domestic oilcrop,2015,0.0643513,2015,1,1
Argentina,regional oilcrop,domestic oilcrop,domestic oilcrop,2015,23.562146199999994,2015,1,1
Colombia,regional oilcrop,domestic oilcrop,domestic oilcrop,2015,0.06520010000000001,2015,1,1
USA,regional othergrain,domestic othergrain,domestic othergrain,1975,30.136674400000004,1975,1,1
Africa_Eastern,regional othergrain,domestic othergrain,domestic othergrain,1975,6.814718399999999,1975,1,1
Africa_Northern,regional othergrain,domestic othergrain,domestic othergrain,1975,3.8401534,1975,1,1
Africa_Southern,regional othergrain,domestic othergrain,domestic othergrain,1975,1.3920878,1975,1,1
Africa_Western,regional othergrain,domestic othergrain,domestic othergrain,1975,12.108946,1975,1,1
Australia_NZ,regional othergrain,domestic othergrain,domestic othergrain,1975,2.3343179000000003,1975,1,1
Brazil,regional othergrain,domestic othergrain,domestic othergrain,1975,0.408027,1975,1,1
Canada,regional othergrain,domestic othergrain,domestic othergrain,1975,13.186022900000001,1975,1,1
Central America and Caribbean,regional othergrain,domestic othergrain,domestic othergrain,1975,0.4807708,1975,1,1
Central Asia,regional othergrain,domestic othergrain,domestic othergrain,1975,11.4163139,1975,1,1
China,regional othergrain,domestic othergrain,domestic othergrain,1975,22.6601916,1975,1,1
EU-12,regional othergrain,domestic othergrain,domestic othergrain,1975,26.0412304,1975,1,1
EU-15,regional othergrain,domestic othergrain,domestic othergrain,1975,68.72837,1975,1,1
Europe_Eastern,regional othergrain,domestic othergrain,domestic othergrain,1975,16.7898161,1975,1,1
Europe_Non_EU,regional othergrain,domestic othergrain,domestic othergrain,1975,6.462705100000001,1975,1,1
European Free Trade Association,regional othergrain,domestic othergrain,domestic othergrain,1975,1.1618608,1975,1,1
India,regional othergrain,domestic othergrain,domestic othergrain,1975,22.67492,1975,1,1
Indonesia,regional othergrain,domestic othergrain,domestic othergrain,1975,0,1975,0,0
Japan,regional othergrain,domestic othergrain,domestic othergrain,1975,0.272542,1975,1,1
Mexico,regional othergrain,domestic othergrain,domestic othergrain,1975,4.2613872,1975,1,1
Middle East,regional othergrain,domestic othergrain,domestic othergrain,1975,3.3302292,1975,1,1
Pakistan,regional othergrain,domestic othergrain,domestic othergrain,1975,0.7014822000000001,1975,1,1
Russia,regional othergrain,domestic othergrain,domestic othergrain,1975,46.8170632,1975,1,1
South Africa,regional othergrain,domestic othergrain,domestic othergrain,1975,0.5245039,1975,1,1
South America_Northern,regional othergrain,domestic othergrain,domestic othergrain,1975,0.1034386,1975,1,1
South America_Southern,regional othergrain,domestic othergrain,domestic othergrain,1975,0.854018,1975,1,1
South Asia,regional othergrain,domestic othergrain,domestic othergrain,1975,0.6611096,1975,1,1
South Korea,regional othergrain,domestic othergrain,domestic othergrain,1975,2.0168752,1975,1,1
Southeast Asia,regional othergrain,domestic othergrain,domestic othergrain,1975,0.594458,1975,1,1
Taiwan,regional othergrain,domestic othergrain,domestic othergrain,1975,0.0235646,1975,1,1
Argentina,regional othergrain,domestic othergrain,domestic othergrain,1975,3.8713610000000003,1975,1,1
Colombia,regional othergrain,domestic othergrain,domestic othergrain,1975,0.44848,1975,1,1
USA,regional othergrain,domestic othergrain,domestic othergrain,1990,23.0742566,1990,1,1
Africa_Eastern,regional othergrain,domestic othergrain,domestic othergrain,1990,8.1159758,1990,1,1
Africa_Northern,regional othergrain,domestic othergrain,domestic othergrain,1990,5.1846856,1990,1,1
Africa_Southern,regional othergrain,domestic othergrain,domestic othergrain,1990,1.4540342,1990,1,1
Africa_Western,regional othergrain,domestic othergrain,domestic othergrain,1990,17.9991556,1990,1,1
Australia_NZ,regional othergrain,domestic othergrain,domestic othergrain,1990,5.151733800000001,1990,1,1
Brazil,regional othergrain,domestic othergrain,domestic othergrain,1990,0.6787382,1990,1,1
Canada,regional othergrain,domestic othergrain,domestic othergrain,1990,11.4464033,1990,1,1
Central America and Caribbean,regional othergrain,domestic othergrain,domestic othergrain,1990,0.5814002,1990,1,1
Central Asia,regional othergrain,domestic othergrain,domestic othergrain,1990,11.1822836,1990,1,1
China,regional othergrain,domestic othergrain,domestic othergrain,1990,17.2402642,1990,1,1
EU-12,regional othergrain,domestic othergrain,domestic othergrain,1990,30.9509028,1990,1,1
EU-15,regional othergrain,domestic othergrain,domestic othergrain,1990,61.2898661,1990,1,1
Europe_Eastern,regional othergrain,domestic othergrain,domestic othergrain,1990,18.468321,1990,1,1
Europe_Non_EU,regional othergrain,domestic othergrain,domestic othergrain,1990,8.1260057,1990,1,1
European Free Trade Association,regional othergrain,domestic othergrain,domestic othergrain,1990,1.543228,1990,1,1
India,regional othergrain,domestic othergrain,domestic othergrain,1990,23.33556,1990,1,1
Indonesia,regional othergrain,domestic othergrain,domestic othergrain,1990,0,1990,0,0
Japan,regional othergrain,domestic othergrain,domestic othergrain,1990,0.3625502,1990,1,1
Mexico,regional othergrain,domestic othergrain,domestic othergrain,1990,5.90514,1990,1,1
Middle East,regional othergrain,domestic othergrain,domestic othergrain,1990,6.7926506,1990,1,1
Pakistan,regional othergrain,domestic othergrain,domestic othergrain,1990,0.56046,1990,1,1
Russia,regional othergrain,domestic othergrain,domestic othergrain,1990,51.0103887,1990,1,1
South Africa,regional othergrain,domestic othergrain,domestic othergrain,1990,0.6686772,1990,1,1
South America_Northern,regional othergrain,domestic othergrain,domestic othergrain,1990,0.5835484,1990,1,1
South America_Southern,regional othergrain,domestic othergrain,domestic othergrain,1990,0.9796784,1990,1,1
South Asia,regional othergrain,domestic othergrain,domestic othergrain,1990,0.594356,1990,1,1
South Korea,regional othergrain,domestic othergrain,domestic othergrain,1990,0.6098948,1990,1,1
Southeast Asia,regional othergrain,domestic othergrain,domestic othergrain,1990,0.7634818,1990,1,1
Taiwan,regional othergrain,domestic othergrain,domestic othergrain,1990,0.1039312,1990,1,1
Argentina,regional othergrain,domestic othergrain,domestic othergrain,1990,2.2252878999999997,1990,1,1
Colombia,regional othergrain,domestic othergrain,domestic othergrain,1990,0.8238448,1990,1,1
USA,regional othergrain,domestic othergrain,domestic othergrain,2005,14.0778605,2005,1,1
Africa_Eastern,regional othergrain,domestic othergrain,domestic othergrain,2005,13.2581776,2005,1,1
Africa_Northern,regional othergrain,domestic othergrain,domestic othergrain,2005,4.9011582,2005,1,1
Africa_Southern,regional othergrain,domestic othergrain,domestic othergrain,2005,1.607242,2005,1,1
Africa_Western,regional othergrain,domestic othergrain,domestic othergrain,2005,28.9642368,2005,1,1
Australia_NZ,regional othergrain,domestic othergrain,domestic othergrain,2005,6.787948900000001,2005,1,1
Brazil,regional othergrain,domestic othergrain,domestic othergrain,2005,2.6134122,2005,1,1
Canada,regional othergrain,domestic othergrain,domestic othergrain,2005,11.493357399999999,2005,1,1
Central America and Caribbean,regional othergrain,domestic othergrain,domestic othergrain,2005,0.4721668,2005,1,1
Central Asia,regional othergrain,domestic othergrain,domestic othergrain,2005,3.0675475,2005,1,1
China,regional othergrain,domestic othergrain,domestic othergrain,2005,9.973346,2005,1,1
EU-12,regional othergrain,domestic othergrain,domestic othergrain,2005,24.7023873,2005,1,1
EU-15,regional othergrain,domestic othergrain,domestic othergrain,2005,56.481116799999995,2005,1,1
Europe_Eastern,regional othergrain,domestic othergrain,domestic othergrain,2005,12.7257879,2005,1,1
Europe_Non_EU,regional othergrain,domestic othergrain,domestic othergrain,2005,10.2777886,2005,1,1
European Free Trade Association,regional othergrain,domestic othergrain,domestic othergrain,2005,1.2233082,2005,1,1
India,regional othergrain,domestic othergrain,domestic othergrain,2005,20.0516103,2005,1,1
Indonesia,regional othergrain,domestic othergrain,domestic othergrain,2005,0,2005,0,0
Japan,regional othergrain,domestic othergrain,domestic othergrain,2005,0.2194694,2005,1,1
Mexico,regional othergrain,domestic othergrain,domestic othergrain,2005,7.1269176,2005,1,1
Middle East,regional othergrain,domestic othergrain,domestic othergrain,2005,5.6038832,2005,1,1
Pakistan,regional othergrain,domestic othergrain,domestic othergrain,2005,0.52546,2005,1,1
Russia,regional othergrain,domestic othergrain,domestic othergrain,2005,25.5751238,2005,1,1
South Africa,regional othergrain,domestic othergrain,domestic othergrain,2005,0.5228744,2005,1,1
South America_Northern,regional othergrain,domestic othergrain,domestic othergrain,2005,0.505898,2005,1,1
South America_Southern,regional othergrain,domestic othergrain,domestic othergrain,2005,1.6035939,2005,1,1
South Asia,regional othergrain,domestic othergrain,domestic othergrain,2005,0.6980684,2005,1,1
South Korea,regional othergrain,domestic othergrain,domestic othergrain,2005,0.2390938,2005,1,1
Southeast Asia,regional othergrain,domestic othergrain,domestic othergrain,2005,0.8688376,2005,1,1
Taiwan,regional othergrain,domestic othergrain,domestic othergrain,2005,0.010706,2005,1,1
Argentina,regional othergrain,domestic othergrain,domestic othergrain,2005,2.8800711999999997,2005,1,1
Colombia,regional othergrain,domestic othergrain,domestic othergrain,2005,0.2302708,2005,1,1
USA,regional othergrain,domestic othergrain,domestic othergrain,2010,13.253245399999999,2010,1,1
Africa_Eastern,regional othergrain,domestic othergrain,domestic othergrain,2010,14.2977758,2010,1,1
Africa_Northern,regional othergrain,domestic othergrain,domestic othergrain,2010,5.5300728,2010,1,1
Africa_Southern,regional othergrain,domestic othergrain,domestic othergrain,2010,1.903551,2010,1,1
Africa_Western,regional othergrain,domestic othergrain,domestic othergrain,2010,27.5231404,2010,1,1
Australia_NZ,regional othergrain,domestic othergrain,domestic othergrain,2010,6.740296300000001,2010,1,1
Brazil,regional othergrain,domestic othergrain,domestic othergrain,2010,2.646628,2010,1,1
Canada,regional othergrain,domestic othergrain,domestic othergrain,2010,8.0957961,2010,1,1
Central America and Caribbean,regional othergrain,domestic othergrain,domestic othergrain,2010,0.4376512,2010,1,1
Central Asia,regional othergrain,domestic othergrain,domestic othergrain,2010,3.744319,2010,1,1
China,regional othergrain,domestic othergrain,domestic othergrain,2010,7.9917392,2010,1,1
EU-12,regional othergrain,domestic othergrain,domestic othergrain,2010,23.8771025,2010,1,1
EU-15,regional othergrain,domestic othergrain,domestic othergrain,2010,61.195389,2010,1,1
Europe_Eastern,regional othergrain,domestic othergrain,domestic othergrain,2010,13.043889900000002,2010,1,1
Europe_Non_EU,regional othergrain,domestic othergrain,domestic othergrain,2010,8.8618686,2010,1,1
European Free Trade Association,regional othergrain,domestic othergrain,domestic othergrain,2010,1.0884098,2010,1,1
India,regional othergrain,domestic othergrain,domestic othergrain,2010,19.5413849,2010,1,1
Indonesia,regional othergrain,domestic othergrain,domestic othergrain,2010,0,2010,0,0
Japan,regional othergrain,domestic othergrain,domestic othergrain,2010,0.207324,2010,1,1
Mexico,regional othergrain,domestic othergrain,domestic othergrain,2010,7.4182788,2010,1,1
Middle East,regional othergrain,domestic othergrain,domestic othergrain,2010,5.7135912,2010,1,1
Pakistan,regional othergrain,domestic othergrain,domestic othergrain,2010,0.5291844,2010,1,1
Russia,regional othergrain,domestic othergrain,domestic othergrain,2010,23.432538299999997,2010,1,1
South Africa,regional othergrain,domestic othergrain,domestic othergrain,2010,0.5182416,2010,1,1
South America_Northern,regional othergrain,domestic othergrain,domestic othergrain,2010,0.4315234,2010,1,1
South America_Southern,regional othergrain,domestic othergrain,domestic othergrain,2010,2.0645338,2010,1,1
South Asia,regional othergrain,domestic othergrain,domestic othergrain,2010,0.7973528,2010,1,1
South Korea,regional othergrain,domestic othergrain,domestic othergrain,2010,0.123997,2010,1,1
Southeast Asia,regional othergrain,domestic othergrain,domestic othergrain,2010,0.9737552,2010,1,1
Taiwan,regional othergrain,domestic othergrain,domestic othergrain,2010,0.0038922,2010,1,1
Argentina,regional othergrain,domestic othergrain,domestic othergrain,2010,2.9856121,2010,1,1
Colombia,regional othergrain,domestic othergrain,domestic othergrain,2010,0.1160822,2010,1,1
USA,regional othergrain,domestic othergrain,domestic othergrain,2015,10.8020443,2015,1,1
Africa_Eastern,regional othergrain,domestic othergrain,domestic othergrain,2015,16.5238188,2015,1,1
Africa_Northern,regional othergrain,domestic othergrain,domestic othergrain,2015,5.4762299,2015,1,1
Africa_Southern,regional othergrain,domestic othergrain,domestic othergrain,2015,1.6827834,2015,1,1
Africa_Western,regional othergrain,domestic othergrain,domestic othergrain,2015,24.5409011,2015,1,1
Australia_NZ,regional othergrain,domestic othergrain,domestic othergrain,2015,4.8331311,2015,1,1
Brazil,regional othergrain,domestic othergrain,domestic othergrain,2015,2.9867008999999998,2015,1,1
Canada,regional othergrain,domestic othergrain,domestic othergrain,2015,7.7930279,2015,1,1
Central America and Caribbean,regional othergrain,domestic othergrain,domestic othergrain,2015,0.4521959,2015,1,1
Central Asia,regional othergrain,domestic othergrain,domestic othergrain,2015,4.4524595,2015,1,1
China,regional othergrain,domestic othergrain,domestic othergrain,2015,9.3101512,2015,1,1
EU-12,regional othergrain,domestic othergrain,domestic othergrain,2015,23.2600403,2015,1,1
EU-15,regional othergrain,domestic othergrain,domestic othergrain,2015,61.532832,2015,1,1
Europe_Eastern,regional othergrain,domestic othergrain,domestic othergrain,2015,12.309452399999998,2015,1,1
Europe_Non_EU,regional othergrain,domestic othergrain,domestic othergrain,2015,9.0987191,2015,1,1
European Free Trade Association,regional othergrain,domestic othergrain,domestic othergrain,2015,0.7295689000000001,2015,1,1
India,regional othergrain,domestic othergrain,domestic othergrain,2015,18.0027656,2015,1,1
Indonesia,regional othergrain,domestic othergrain,domestic othergrain,2015,0,2015,0,0
Japan,regional othergrain,domestic othergrain,domestic othergrain,2015,0.207673,2015,1,1
Mexico,regional othergrain,domestic othergrain,domestic othergrain,2015,7.4698109,2015,1,1
Middle East,regional othergrain,domestic othergrain,domestic othergrain,2015,6.8110092,2015,1,1
Pakistan,regional othergrain,domestic othergrain,domestic othergrain,2015,0.48831420000000003,2015,1,1
Russia,regional othergrain,domestic othergrain,domestic othergrain,2015,24.3675238,2015,1,1
South Africa,regional othergrain,domestic othergrain,domestic othergrain,2015,0.47826470000000004,2015,1,1
South America_Northern,regional othergrain,domestic othergrain,domestic othergrain,2015,0.4763056,2015,1,1
South America_Southern,regional othergrain,domestic othergrain,domestic othergrain,2015,1.9088565,2015,1,1
South Asia,regional othergrain,domestic othergrain,domestic othergrain,2015,0.8661991,2015,1,1
South Korea,regional othergrain,domestic othergrain,domestic othergrain,2015,0.06255820000000001,2015,1,1
Southeast Asia,regional othergrain,domestic othergrain,domestic othergrain,2015,0.8655959000000001,2015,1,1
Taiwan,regional othergrain,domestic othergrain,domestic othergrain,2015,0.0037127,2015,1,1
Argentina,regional othergrain,domestic othergrain,domestic othergrain,2015,0.6831388,2015,1,1
Colombia,regional othergrain,domestic othergrain,domestic othergrain,2015,0.029903399999999997,2015,1,1
USA,regional palmfruit,domestic palmfruit,domestic palmfruit,1975,0.008978,1975,1,1
Africa_Eastern,regional palmfruit,domestic palmfruit,domestic palmfruit,1975,0.1278288,1975,1,1
Africa_Northern,regional palmfruit,domestic palmfruit,domestic palmfruit,1975,0,1975,0,0
Africa_Southern,regional palmfruit,domestic palmfruit,domestic palmfruit,1975,0.6718424000000001,1975,1,1
Africa_Western,regional palmfruit,domestic palmfruit,domestic palmfruit,1975,10.417213400000001,1975,1,1
Australia_NZ,regional palmfruit,domestic palmfruit,domestic palmfruit,1975,0,1975,0,0
Brazil,regional palmfruit,domestic palmfruit,domestic palmfruit,1975,0.32123710000000005,1975,1,1
Canada,regional palmfruit,domestic palmfruit,domestic palmfruit,1975,0,1975,0,0
Central America and Caribbean,regional palmfruit,domestic palmfruit,domestic palmfruit,1975,0.5029412999999999,1975,1,1
Central Asia,regional palmfruit,domestic palmfruit,domestic palmfruit,1975,0,1975,0,0
China,regional palmfruit,domestic palmfruit,domestic palmfruit,1975,0,1975,0,0
EU-12,regional palmfruit,domestic palmfruit,domestic palmfruit,1975,0,1975,0,0
EU-15,regional palmfruit,domestic palmfruit,domestic palmfruit,1975,0,1975,0,0
Europe_Eastern,regional palmfruit,domestic palmfruit,domestic palmfruit,1975,0,1975,0,0
Europe_Non_EU,regional palmfruit,domestic palmfruit,domestic palmfruit,1975,0,1975,0,0
European Free Trade Association,regional palmfruit,domestic palmfruit,domestic palmfruit,1975,0,1975,0,0
India,regional palmfruit,domestic palmfruit,domestic palmfruit,1975,4.292846,1975,1,1
Indonesia,regional palmfruit,domestic palmfruit,domestic palmfruit,1975,8.6779131,1975,1,1
Japan,regional palmfruit,domestic palmfruit,domestic palmfruit,1975,0,1975,0,0
Mexico,regional palmfruit,domestic palmfruit,domestic palmfruit,1975,0.973599,1975,1,1
Middle East,regional palmfruit,domestic palmfruit,domestic palmfruit,1975,0,1975,0,0
Pakistan,regional palmfruit,domestic palmfruit,domestic palmfruit,1975,0,1975,0,0
Russia,regional palmfruit,domestic palmfruit,domestic palmfruit,1975,0,1975,0,0
South Africa,regional palmfruit,domestic palmfruit,domestic palmfruit,1975,0,1975,0,0
South America_Northern,regional palmfruit,domestic palmfruit,domestic palmfruit,1975,0.1665834,1975,1,1
South America_Southern,regional palmfruit,domestic palmfruit,domestic palmfruit,1975,0.30810360000000003,1975,1,1
South Asia,regional palmfruit,domestic palmfruit,domestic palmfruit,1975,1.4303467,1975,1,1
South Korea,regional palmfruit,domestic palmfruit,domestic palmfruit,1975,0,1975,0,0
Southeast Asia,regional palmfruit,domestic palmfruit,domestic palmfruit,1975,12.0822501,1975,1,1
Taiwan,regional palmfruit,domestic palmfruit,domestic palmfruit,1975,0,1975,0,0
Argentina,regional palmfruit,domestic palmfruit,domestic palmfruit,1975,0,1975,0,0
Colombia,regional palmfruit,domestic palmfruit,domestic palmfruit,1975,0.25862,1975,1,1
USA,regional palmfruit,domestic palmfruit,domestic palmfruit,1990,0.005759,1990,1,1
Africa_Eastern,regional palmfruit,domestic palmfruit,domestic palmfruit,1990,0.1725526,1990,1,1
Africa_Northern,regional palmfruit,domestic palmfruit,domestic palmfruit,1990,0,1990,0,0
Africa_Southern,regional palmfruit,domestic palmfruit,domestic palmfruit,1990,1.1183146,1990,1,1
Africa_Western,regional palmfruit,domestic palmfruit,domestic palmfruit,1990,12.4035071,1990,1,1
Australia_NZ,regional palmfruit,domestic palmfruit,domestic palmfruit,1990,0,1990,0,0
Brazil,regional palmfruit,domestic palmfruit,domestic palmfruit,1990,0.7850338,1990,1,1
Canada,regional palmfruit,domestic palmfruit,domestic palmfruit,1990,0,1990,0,0
Central America and Caribbean,regional palmfruit,domestic palmfruit,domestic palmfruit,1990,1.3128795,1990,1,1
Central Asia,regional palmfruit,domestic palmfruit,domestic palmfruit,1990,0,1990,0,0
China,regional palmfruit,domestic palmfruit,domestic palmfruit,1990,0.6708468,1990,1,1
EU-12,regional palmfruit,domestic palmfruit,domestic palmfruit,1990,0,1990,0,0
EU-15,regional palmfruit,domestic palmfruit,domestic palmfruit,1990,0,1990,0,0
Europe_Eastern,regional palmfruit,domestic palmfruit,domestic palmfruit,1990,0,1990,0,0
Europe_Non_EU,regional palmfruit,domestic palmfruit,domestic palmfruit,1990,0,1990,0,0
European Free Trade Association,regional palmfruit,domestic palmfruit,domestic palmfruit,1990,0,1990,0,0
India,regional palmfruit,domestic palmfruit,domestic palmfruit,1990,7.2762,1990,1,1
Indonesia,regional palmfruit,domestic palmfruit,domestic palmfruit,1990,21.7153643,1990,1,1
Japan,regional palmfruit,domestic palmfruit,domestic palmfruit,1990,0,1990,0,0
Mexico,regional palmfruit,domestic palmfruit,domestic palmfruit,1990,1.1038088,1990,1,1
Middle East,regional palmfruit,domestic palmfruit,domestic palmfruit,1990,0,1990,0,0
Pakistan,regional palmfruit,domestic palmfruit,domestic palmfruit,1990,7.122e-4,1990,1,1
Russia,regional palmfruit,domestic palmfruit,domestic palmfruit,1990,0,1990,0,0
South Africa,regional palmfruit,domestic palmfruit,domestic palmfruit,1990,0,1990,0,0
South America_Northern,regional palmfruit,domestic palmfruit,domestic palmfruit,1990,0.271117,1990,1,1
South America_Southern,regional palmfruit,domestic palmfruit,domestic palmfruit,1990,1.1735586,1990,1,1
South Asia,regional palmfruit,domestic palmfruit,domestic palmfruit,1990,1.8184790000000002,1990,1,1
South Korea,regional palmfruit,domestic palmfruit,domestic palmfruit,1990,0,1990,0,0
Southeast Asia,regional palmfruit,domestic palmfruit,domestic palmfruit,1990,37.8926673,1990,1,1
Taiwan,regional palmfruit,domestic palmfruit,domestic palmfruit,1990,0.0137514,1990,1,1
Argentina,regional palmfruit,domestic palmfruit,domestic palmfruit,1990,0,1990,0,0
Colombia,regional palmfruit,domestic palmfruit,domestic palmfruit,1990,1.5337748,1990,1,1
USA,regional palmfruit,domestic palmfruit,domestic palmfruit,2005,0.0050084,2005,1,1
Africa_Eastern,regional palmfruit,domestic palmfruit,domestic palmfruit,2005,0.212468,2005,1,1
Africa_Northern,regional palmfruit,domestic palmfruit,domestic palmfruit,2005,0,2005,0,0
Africa_Southern,regional palmfruit,domestic palmfruit,domestic palmfruit,2005,1.125922,2005,1,1
Africa_Western,regional palmfruit,domestic palmfruit,domestic palmfruit,2005,16.9487566,2005,1,1
Australia_NZ,regional palmfruit,domestic palmfruit,domestic palmfruit,2005,0,2005,0,0
Brazil,regional palmfruit,domestic palmfruit,domestic palmfruit,2005,3.579998,2005,1,1
Canada,regional palmfruit,domestic palmfruit,domestic palmfruit,2005,0,2005,0,0
Central America and Caribbean,regional palmfruit,domestic palmfruit,domestic palmfruit,2005,3.4036745,2005,1,1
Central Asia,regional palmfruit,domestic palmfruit,domestic palmfruit,2005,0,2005,0,0
China,regional palmfruit,domestic palmfruit,domestic palmfruit,2005,0.94081,2005,1,1
EU-12,regional palmfruit,domestic palmfruit,domestic palmfruit,2005,0,2005,0,0
EU-15,regional palmfruit,domestic palmfruit,domestic palmfruit,2005,0,2005,0,0
Europe_Eastern,regional palmfruit,domestic palmfruit,domestic palmfruit,2005,0,2005,0,0
Europe_Non_EU,regional palmfruit,domestic palmfruit,domestic palmfruit,2005,0,2005,0,0
European Free Trade Association,regional palmfruit,domestic palmfruit,domestic palmfruit,2005,0,2005,0,0
India,regional palmfruit,domestic palmfruit,domestic palmfruit,2005,9.3846,2005,1,1
Indonesia,regional palmfruit,domestic palmfruit,domestic palmfruit,2005,73.0311528,2005,1,1
Japan,regional palmfruit,domestic palmfruit,domestic palmfruit,2005,0,2005,0,0
Mexico,regional palmfruit,domestic palmfruit,domestic palmfruit,2005,1.4058838,2005,1,1
Middle East,regional palmfruit,domestic palmfruit,domestic palmfruit,2005,0,2005,0,0
Pakistan,regional palmfruit,domestic palmfruit,domestic palmfruit,2005,0.0091008,2005,1,1
Russia,regional palmfruit,domestic palmfruit,domestic palmfruit,2005,0,2005,0,0
South Africa,regional palmfruit,domestic palmfruit,domestic palmfruit,2005,0,2005,0,0
South America_Northern,regional palmfruit,domestic palmfruit,domestic palmfruit,2005,0.5683518,2005,1,1
South America_Southern,regional palmfruit,domestic palmfruit,domestic palmfruit,2005,2.1801155,2005,1,1
South Asia,regional palmfruit,domestic palmfruit,domestic palmfruit,2005,2.0677056,2005,1,1
South Korea,regional palmfruit,domestic palmfruit,domestic palmfruit,2005,0,2005,0,0
Southeast Asia,regional palmfruit,domestic palmfruit,domestic palmfruit,2005,84.31511119999999,2005,1,1
Taiwan,regional palmfruit,domestic palmfruit,domestic palmfruit,2005,0.043404,2005,1,1
Argentina,regional palmfruit,domestic palmfruit,domestic palmfruit,2005,0,2005,0,0
Colombia,regional palmfruit,domestic palmfruit,domestic palmfruit,2005,2.9769321000000004,2005,1,1
USA,regional palmfruit,domestic palmfruit,domestic palmfruit,2010,0.0037886,2010,1,1
Africa_Eastern,regional palmfruit,domestic palmfruit,domestic palmfruit,2010,0.2529014,2010,1,1
Africa_Northern,regional palmfruit,domestic palmfruit,domestic palmfruit,2010,0,2010,0,0
Africa_Southern,regional palmfruit,domestic palmfruit,domestic palmfruit,2010,1.1752136,2010,1,1
Africa_Western,regional palmfruit,domestic palmfruit,domestic palmfruit,2010,17.8973288,2010,1,1
Australia_NZ,regional palmfruit,domestic palmfruit,domestic palmfruit,2010,0,2010,0,0
Brazil,regional palmfruit,domestic palmfruit,domestic palmfruit,2010,4.1902106,2010,1,1
Canada,regional palmfruit,domestic palmfruit,domestic palmfruit,2010,0,2010,0,0
Central America and Caribbean,regional palmfruit,domestic palmfruit,domestic palmfruit,2010,4.6050617,2010,1,1
Central Asia,regional palmfruit,domestic palmfruit,domestic palmfruit,2010,0,2010,0,0
China,regional palmfruit,domestic palmfruit,domestic palmfruit,2010,1.0161496,2010,1,1
EU-12,regional palmfruit,domestic palmfruit,domestic palmfruit,2010,0,2010,0,0
EU-15,regional palmfruit,domestic palmfruit,domestic palmfruit,2010,1.448e-4,2010,1,1
Europe_Eastern,regional palmfruit,domestic palmfruit,domestic palmfruit,2010,0,2010,0,0
Europe_Non_EU,regional palmfruit,domestic palmfruit,domestic palmfruit,2010,0,2010,0,0
European Free Trade Association,regional palmfruit,domestic palmfruit,domestic palmfruit,2010,0,2010,0,0
India,regional palmfruit,domestic palmfruit,domestic palmfruit,2010,10.71452,2010,1,1
Indonesia,regional palmfruit,domestic palmfruit,domestic palmfruit,2010,91.7906045,2010,1,1
Japan,regional palmfruit,domestic palmfruit,domestic palmfruit,2010,0,2010,0,0
Mexico,regional palmfruit,domestic palmfruit,domestic palmfruit,2010,1.5623312,2010,1,1
Middle East,regional palmfruit,domestic palmfruit,domestic palmfruit,2010,0,2010,0,0
Pakistan,regional palmfruit,domestic palmfruit,domestic palmfruit,2010,0.0103134,2010,1,1
Russia,regional palmfruit,domestic palmfruit,domestic palmfruit,2010,0,2010,0,0
South Africa,regional palmfruit,domestic palmfruit,domestic palmfruit,2010,0,2010,0,0
South America_Northern,regional palmfruit,domestic palmfruit,domestic palmfruit,2010,0.5693666,2010,1,1
South America_Southern,regional palmfruit,domestic palmfruit,domestic palmfruit,2010,2.4843005,2010,1,1
